name,person,act
40451.csv,133,0
40452.csv,133,0
40453.csv,133,0
40454.csv,133,0
40455.csv,133,0
40456.csv,133,0
40457.csv,133,0
40458.csv,133,0
40459.csv,133,0
40460.csv,133,0
40461.csv,133,0
40462.csv,133,0
40463.csv,133,0
40464.csv,133,0
40465.csv,133,0
40466.csv,137,0
40467.csv,137,0
40468.csv,137,0
40469.csv,137,0
40470.csv,137,0
40471.csv,137,0
40472.csv,137,0
40473.csv,137,0
40474.csv,137,0
40475.csv,137,0
40476.csv,137,0
40477.csv,137,0
40478.csv,137,0
40479.csv,137,0
40480.csv,137,0
40481.csv,137,0
40482.csv,137,0
40483.csv,137,0
40484.csv,139,0
40485.csv,139,0
40486.csv,139,0
40487.csv,139,0
40488.csv,139,0
40489.csv,139,0
40490.csv,139,0
40491.csv,139,0
40492.csv,139,0
40493.csv,139,0
40494.csv,139,0
40495.csv,139,0
40496.csv,139,0
40497.csv,139,0
40498.csv,139,0
40499.csv,139,0
40500.csv,139,0
40501.csv,139,0
40502.csv,141,0
40503.csv,141,0
40504.csv,141,0
40505.csv,141,0
40506.csv,141,0
40507.csv,141,0
40508.csv,141,0
40509.csv,141,0
40510.csv,141,0
40511.csv,141,0
40512.csv,141,0
40513.csv,141,0
40514.csv,141,0
40515.csv,141,0
40516.csv,141,0
40517.csv,141,0
40518.csv,141,0
40519.csv,141,0
40520.csv,141,0
40521.csv,141,0
40522.csv,143,0
40523.csv,143,0
40524.csv,143,0
40525.csv,143,0
40526.csv,143,0
40527.csv,143,0
40528.csv,143,0
40529.csv,143,0
40530.csv,143,0
40531.csv,143,0
40532.csv,143,0
40533.csv,143,0
40534.csv,143,0
40535.csv,143,0
40536.csv,143,0
40537.csv,143,0
40538.csv,143,0
40539.csv,143,0
40540.csv,143,0
40541.csv,143,0
40542.csv,143,0
40543.csv,143,0
40544.csv,143,0
40545.csv,143,0
40546.csv,150,0
40547.csv,150,0
40548.csv,150,0
40549.csv,150,0
40550.csv,150,0
40551.csv,150,0
40552.csv,150,0
40553.csv,150,0
40554.csv,150,0
40555.csv,150,0
40556.csv,150,0
40557.csv,150,0
40558.csv,150,0
40559.csv,150,0
40560.csv,150,0
40561.csv,156,0
40562.csv,156,0
40563.csv,156,0
40564.csv,156,0
40565.csv,156,0
40566.csv,156,0
40567.csv,156,0
40568.csv,156,0
40569.csv,156,0
40570.csv,156,0
40571.csv,156,0
40572.csv,156,0
40573.csv,156,0
40574.csv,156,0
40575.csv,156,0
40576.csv,162,0
40577.csv,162,0
40578.csv,162,0
40579.csv,162,0
40580.csv,162,0
40581.csv,162,0
40582.csv,162,0
40583.csv,162,0
40584.csv,162,0
40585.csv,162,0
40586.csv,162,0
40587.csv,162,0
40588.csv,162,0
40589.csv,162,0
40590.csv,162,0
40591.csv,162,0
40592.csv,162,0
40593.csv,162,0
40594.csv,162,0
40595.csv,162,0
40596.csv,162,0
40597.csv,162,0
40598.csv,162,0
40599.csv,162,0
40600.csv,165,0
40601.csv,165,0
40602.csv,165,0
40603.csv,165,0
40604.csv,165,0
40605.csv,165,0
40606.csv,165,0
40607.csv,165,0
40608.csv,165,0
40609.csv,165,0
40610.csv,165,0
40611.csv,165,0
40612.csv,165,0
40613.csv,165,0
40614.csv,165,0
40615.csv,165,0
40616.csv,165,0
40617.csv,165,0
40618.csv,165,0
40619.csv,165,0
40620.csv,166,0
40621.csv,166,0
40622.csv,166,0
40623.csv,166,0
40624.csv,166,0
40625.csv,166,0
40626.csv,166,0
40627.csv,166,0
40628.csv,166,0
40629.csv,166,0
40630.csv,166,0
40631.csv,166,0
40632.csv,166,0
40633.csv,166,0
40634.csv,166,0
40635.csv,176,0
40636.csv,176,0
40637.csv,176,0
40638.csv,176,0
40639.csv,176,0
40640.csv,176,0
40641.csv,176,0
40642.csv,176,0
40643.csv,176,0
40644.csv,176,0
40645.csv,176,0
40646.csv,176,0
40647.csv,176,0
40648.csv,176,0
40649.csv,176,0
40650.csv,178,0
40651.csv,178,0
40652.csv,178,0
40653.csv,178,0
40654.csv,178,0
40655.csv,178,0
40656.csv,178,0
40657.csv,178,0
40658.csv,178,0
40659.csv,178,0
40660.csv,178,0
40661.csv,178,0
40662.csv,178,0
40663.csv,178,0
40664.csv,178,0
40665.csv,180,0
40666.csv,180,0
40667.csv,180,0
40668.csv,180,0
40669.csv,180,0
40670.csv,180,0
40671.csv,180,0
40672.csv,180,0
40673.csv,180,0
40674.csv,180,0
40675.csv,180,0
40676.csv,180,0
40677.csv,180,0
40678.csv,180,0
40679.csv,180,0
40680.csv,180,0
40681.csv,180,0
40682.csv,180,0
40683.csv,180,0
40684.csv,180,0
40685.csv,180,0
40686.csv,180,0
40687.csv,180,0
40688.csv,180,0
40689.csv,180,0
40690.csv,10,1
40691.csv,10,1
40692.csv,10,1
40693.csv,10,1
40694.csv,10,1
40695.csv,10,1
40696.csv,10,1
40697.csv,10,1
40698.csv,10,1
40699.csv,10,1
40700.csv,10,1
40701.csv,10,1
40702.csv,10,1
40703.csv,10,1
40704.csv,10,1
40705.csv,10,1
40706.csv,10,1
40707.csv,10,1
40708.csv,10,1
40709.csv,10,1
40710.csv,10,1
40711.csv,10,1
40712.csv,11,1
40713.csv,11,1
40714.csv,11,1
40715.csv,11,1
40716.csv,11,1
40717.csv,11,1
40718.csv,11,1
40719.csv,11,1
40720.csv,11,1
40721.csv,11,1
40722.csv,11,1
40723.csv,11,1
40724.csv,11,1
40725.csv,11,1
40726.csv,11,1
40727.csv,11,1
40728.csv,11,1
40729.csv,11,1
40730.csv,11,1
40731.csv,11,1
40732.csv,11,1
40733.csv,11,1
40734.csv,26,1
40735.csv,26,1
40736.csv,26,1
40737.csv,26,1
40738.csv,26,1
40739.csv,26,1
40740.csv,26,1
40741.csv,26,1
40742.csv,26,1
40743.csv,26,1
40744.csv,26,1
40745.csv,26,1
40746.csv,26,1
40747.csv,26,1
40748.csv,26,1
40749.csv,26,1
40750.csv,26,1
40751.csv,26,1
40752.csv,27,1
40753.csv,27,1
40754.csv,27,1
40755.csv,27,1
40756.csv,27,1
40757.csv,27,1
40758.csv,27,1
40759.csv,27,1
40760.csv,27,1
40761.csv,27,1
40762.csv,27,1
40763.csv,27,1
40764.csv,27,1
40765.csv,27,1
40766.csv,27,1
40767.csv,27,1
40768.csv,27,1
40769.csv,27,1
40770.csv,31,1
40771.csv,31,1
40772.csv,31,1
40773.csv,31,1
40774.csv,31,1
40775.csv,31,1
40776.csv,31,1
40777.csv,31,1
40778.csv,31,1
40779.csv,31,1
40780.csv,31,1
40781.csv,31,1
40782.csv,31,1
40783.csv,31,1
40784.csv,31,1
40785.csv,31,1
40786.csv,31,1
40787.csv,31,1
40788.csv,31,1
40789.csv,31,1
40790.csv,31,1
40791.csv,31,1
40792.csv,31,1
40793.csv,36,1
40794.csv,36,1
40795.csv,36,1
40796.csv,36,1
40797.csv,36,1
40798.csv,36,1
40799.csv,36,1
40800.csv,36,1
40801.csv,36,1
40802.csv,36,1
40803.csv,36,1
40804.csv,36,1
40805.csv,36,1
40806.csv,36,1
40807.csv,36,1
40808.csv,38,1
40809.csv,38,1
40810.csv,38,1
40811.csv,38,1
40812.csv,38,1
40813.csv,38,1
40814.csv,38,1
40815.csv,38,1
40816.csv,38,1
40817.csv,38,1
40818.csv,38,1
40819.csv,38,1
40820.csv,38,1
40821.csv,38,1
40822.csv,38,1
40823.csv,41,1
40824.csv,41,1
40825.csv,41,1
40826.csv,41,1
40827.csv,41,1
40828.csv,41,1
40829.csv,41,1
40830.csv,41,1
40831.csv,41,1
40832.csv,41,1
40833.csv,41,1
40834.csv,41,1
40835.csv,41,1
40836.csv,41,1
40837.csv,41,1
40838.csv,42,1
40839.csv,42,1
40840.csv,42,1
40841.csv,42,1
40842.csv,42,1
40843.csv,42,1
40844.csv,42,1
40845.csv,42,1
40846.csv,42,1
40847.csv,42,1
40848.csv,42,1
40849.csv,42,1
40850.csv,42,1
40851.csv,42,1
40852.csv,42,1
40853.csv,44,1
40854.csv,44,1
40855.csv,44,1
40856.csv,44,1
40857.csv,44,1
40858.csv,44,1
40859.csv,44,1
40860.csv,44,1
40861.csv,44,1
40862.csv,44,1
40863.csv,44,1
40864.csv,44,1
40865.csv,44,1
40866.csv,44,1
40867.csv,44,1
40868.csv,46,1
40869.csv,46,1
40870.csv,46,1
40871.csv,46,1
40872.csv,46,1
40873.csv,46,1
40874.csv,46,1
40875.csv,46,1
40876.csv,46,1
40877.csv,46,1
40878.csv,46,1
40879.csv,46,1
40880.csv,46,1
40881.csv,46,1
40882.csv,46,1
40883.csv,46,1
40884.csv,48,1
40885.csv,48,1
40886.csv,48,1
40887.csv,48,1
40888.csv,48,1
40889.csv,48,1
40890.csv,48,1
40891.csv,48,1
40892.csv,48,1
40893.csv,48,1
40894.csv,48,1
40895.csv,48,1
40896.csv,48,1
40897.csv,48,1
40898.csv,48,1
40899.csv,48,1
40900.csv,54,1
40901.csv,54,1
40902.csv,54,1
40903.csv,54,1
40904.csv,54,1
40905.csv,54,1
40906.csv,54,1
40907.csv,54,1
40908.csv,54,1
40909.csv,54,1
40910.csv,54,1
40911.csv,54,1
40912.csv,54,1
40913.csv,54,1
40914.csv,54,1
40915.csv,56,1
40916.csv,56,1
40917.csv,56,1
40918.csv,56,1
40919.csv,56,1
40920.csv,56,1
40921.csv,56,1
40922.csv,56,1
40923.csv,56,1
40924.csv,56,1
40925.csv,56,1
40926.csv,56,1
40927.csv,56,1
40928.csv,56,1
40929.csv,56,1
40930.csv,57,1
40931.csv,57,1
40932.csv,57,1
40933.csv,57,1
40934.csv,57,1
40935.csv,57,1
40936.csv,57,1
40937.csv,57,1
40938.csv,57,1
40939.csv,57,1
40940.csv,57,1
40941.csv,57,1
40942.csv,57,1
40943.csv,57,1
40944.csv,57,1
40945.csv,69,1
40946.csv,69,1
40947.csv,69,1
40948.csv,69,1
40949.csv,69,1
40950.csv,69,1
40951.csv,69,1
40952.csv,69,1
40953.csv,69,1
40954.csv,69,1
40955.csv,69,1
40956.csv,69,1
40957.csv,69,1
40958.csv,69,1
40959.csv,69,1
40960.csv,92,1
40961.csv,92,1
40962.csv,92,1
40963.csv,92,1
40964.csv,92,1
40965.csv,92,1
40966.csv,92,1
40967.csv,92,1
40968.csv,92,1
40969.csv,92,1
40970.csv,92,1
40971.csv,92,1
40972.csv,92,1
40973.csv,92,1
40974.csv,92,1
40975.csv,92,1
40976.csv,92,1
40977.csv,92,1
40978.csv,92,1
40979.csv,92,1
40980.csv,92,1
40981.csv,92,1
40982.csv,92,1
40983.csv,92,1
40984.csv,92,1
40985.csv,92,1
40986.csv,92,1
40987.csv,92,1
40988.csv,92,1
40989.csv,92,1
40990.csv,92,1
40991.csv,92,1
40992.csv,92,1
40993.csv,98,1
40994.csv,98,1
40995.csv,98,1
40996.csv,98,1
40997.csv,98,1
40998.csv,98,1
40999.csv,98,1
41000.csv,98,1
41001.csv,98,1
41002.csv,98,1
41003.csv,98,1
41004.csv,98,1
41005.csv,98,1
41006.csv,98,1
41007.csv,98,1
41008.csv,98,1
41009.csv,98,1
41010.csv,98,1
41011.csv,98,1
41012.csv,98,1
41013.csv,98,1
41014.csv,98,1
41015.csv,98,1
41016.csv,98,1
41017.csv,98,1
41018.csv,98,1
41019.csv,98,1
41020.csv,98,1
41021.csv,98,1
41022.csv,98,1
41023.csv,98,1
41024.csv,98,1
41025.csv,98,1
41026.csv,98,1
41027.csv,102,1
41028.csv,102,1
41029.csv,102,1
41030.csv,102,1
41031.csv,102,1
41032.csv,102,1
41033.csv,102,1
41034.csv,102,1
41035.csv,102,1
41036.csv,102,1
41037.csv,102,1
41038.csv,102,1
41039.csv,102,1
41040.csv,102,1
41041.csv,102,1
41042.csv,102,1
41043.csv,102,1
41044.csv,102,1
41045.csv,102,1
41046.csv,102,1
41047.csv,102,1
41048.csv,109,1
41049.csv,109,1
41050.csv,109,1
41051.csv,109,1
41052.csv,109,1
41053.csv,109,1
41054.csv,109,1
41055.csv,109,1
41056.csv,109,1
41057.csv,109,1
41058.csv,109,1
41059.csv,109,1
41060.csv,109,1
41061.csv,109,1
41062.csv,109,1
41063.csv,115,1
41064.csv,115,1
41065.csv,115,1
41066.csv,115,1
41067.csv,115,1
41068.csv,115,1
41069.csv,115,1
41070.csv,115,1
41071.csv,115,1
41072.csv,115,1
41073.csv,115,1
41074.csv,115,1
41075.csv,115,1
41076.csv,115,1
41077.csv,115,1
41078.csv,115,1
41079.csv,115,1
41080.csv,115,1
41081.csv,115,1
41082.csv,115,1
41083.csv,119,1
41084.csv,119,1
41085.csv,119,1
41086.csv,119,1
41087.csv,119,1
41088.csv,119,1
41089.csv,119,1
41090.csv,119,1
41091.csv,119,1
41092.csv,119,1
41093.csv,119,1
41094.csv,119,1
41095.csv,119,1
41096.csv,119,1
41097.csv,119,1
41098.csv,119,1
41099.csv,119,1
41100.csv,119,1
41101.csv,124,1
41102.csv,124,1
41103.csv,124,1
41104.csv,124,1
41105.csv,124,1
41106.csv,124,1
41107.csv,124,1
41108.csv,124,1
41109.csv,124,1
41110.csv,124,1
41111.csv,124,1
41112.csv,124,1
41113.csv,124,1
41114.csv,124,1
41115.csv,124,1
41116.csv,124,1
41117.csv,124,1
41118.csv,124,1
41119.csv,131,1
41120.csv,131,1
41121.csv,131,1
41122.csv,131,1
41123.csv,131,1
41124.csv,131,1
41125.csv,131,1
41126.csv,131,1
41127.csv,131,1
41128.csv,131,1
41129.csv,131,1
41130.csv,131,1
41131.csv,131,1
41132.csv,131,1
41133.csv,131,1
41134.csv,131,1
41135.csv,131,1
41136.csv,131,1
41137.csv,133,1
41138.csv,133,1
41139.csv,133,1
41140.csv,133,1
41141.csv,133,1
41142.csv,133,1
41143.csv,133,1
41144.csv,133,1
41145.csv,133,1
41146.csv,133,1
41147.csv,133,1
41148.csv,133,1
41149.csv,133,1
41150.csv,133,1
41151.csv,133,1
41152.csv,133,1
41153.csv,133,1
41154.csv,133,1
41155.csv,137,1
41156.csv,137,1
41157.csv,137,1
41158.csv,137,1
41159.csv,137,1
41160.csv,137,1
41161.csv,137,1
41162.csv,137,1
41163.csv,137,1
41164.csv,137,1
41165.csv,137,1
41166.csv,137,1
41167.csv,137,1
41168.csv,137,1
41169.csv,137,1
41170.csv,137,1
41171.csv,137,1
41172.csv,137,1
41173.csv,139,1
41174.csv,139,1
41175.csv,139,1
41176.csv,139,1
41177.csv,139,1
41178.csv,139,1
41179.csv,139,1
41180.csv,139,1
41181.csv,139,1
41182.csv,139,1
41183.csv,139,1
41184.csv,139,1
41185.csv,139,1
41186.csv,139,1
41187.csv,139,1
41188.csv,139,1
41189.csv,139,1
41190.csv,139,1
41191.csv,141,1
41192.csv,141,1
41193.csv,141,1
41194.csv,141,1
41195.csv,141,1
41196.csv,141,1
41197.csv,141,1
41198.csv,141,1
41199.csv,141,1
41200.csv,141,1
41201.csv,141,1
41202.csv,141,1
41203.csv,141,1
41204.csv,141,1
41205.csv,141,1
41206.csv,141,1
41207.csv,141,1
41208.csv,141,1
41209.csv,141,1
41210.csv,141,1
41211.csv,143,1
41212.csv,143,1
41213.csv,143,1
41214.csv,143,1
41215.csv,143,1
41216.csv,143,1
41217.csv,143,1
41218.csv,143,1
41219.csv,143,1
41220.csv,143,1
41221.csv,143,1
41222.csv,143,1
41223.csv,143,1
41224.csv,143,1
41225.csv,143,1
41226.csv,143,1
41227.csv,143,1
41228.csv,143,1
41229.csv,143,1
41230.csv,143,1
41231.csv,143,1
41232.csv,143,1
41233.csv,143,1
41234.csv,143,1
41235.csv,143,1
41236.csv,143,1
41237.csv,143,1
41238.csv,143,1
41239.csv,143,1
41240.csv,143,1
41241.csv,143,1
41242.csv,143,1
41243.csv,150,1
41244.csv,150,1
41245.csv,150,1
41246.csv,150,1
41247.csv,150,1
41248.csv,150,1
41249.csv,150,1
41250.csv,150,1
41251.csv,150,1
41252.csv,150,1
41253.csv,150,1
41254.csv,150,1
41255.csv,150,1
41256.csv,150,1
41257.csv,150,1
41258.csv,156,1
41259.csv,156,1
41260.csv,156,1
41261.csv,156,1
41262.csv,156,1
41263.csv,156,1
41264.csv,156,1
41265.csv,156,1
41266.csv,156,1
41267.csv,156,1
41268.csv,156,1
41269.csv,156,1
41270.csv,156,1
41271.csv,156,1
41272.csv,156,1
41273.csv,162,1
41274.csv,162,1
41275.csv,162,1
41276.csv,162,1
41277.csv,162,1
41278.csv,162,1
41279.csv,162,1
41280.csv,162,1
41281.csv,162,1
41282.csv,162,1
41283.csv,162,1
41284.csv,162,1
41285.csv,162,1
41286.csv,162,1
41287.csv,162,1
41288.csv,162,1
41289.csv,162,1
41290.csv,162,1
41291.csv,165,1
41292.csv,165,1
41293.csv,165,1
41294.csv,165,1
41295.csv,165,1
41296.csv,165,1
41297.csv,165,1
41298.csv,165,1
41299.csv,165,1
41300.csv,165,1
41301.csv,165,1
41302.csv,165,1
41303.csv,165,1
41304.csv,165,1
41305.csv,165,1
41306.csv,165,1
41307.csv,165,1
41308.csv,165,1
41309.csv,165,1
41310.csv,165,1
41311.csv,166,1
41312.csv,166,1
41313.csv,166,1
41314.csv,166,1
41315.csv,166,1
41316.csv,166,1
41317.csv,166,1
41318.csv,166,1
41319.csv,166,1
41320.csv,166,1
41321.csv,166,1
41322.csv,166,1
41323.csv,166,1
41324.csv,166,1
41325.csv,166,1
41326.csv,176,1
41327.csv,176,1
41328.csv,176,1
41329.csv,176,1
41330.csv,176,1
41331.csv,176,1
41332.csv,176,1
41333.csv,176,1
41334.csv,176,1
41335.csv,176,1
41336.csv,176,1
41337.csv,176,1
41338.csv,176,1
41339.csv,176,1
41340.csv,176,1
41341.csv,178,1
41342.csv,178,1
41343.csv,178,1
41344.csv,178,1
41345.csv,178,1
41346.csv,178,1
41347.csv,178,1
41348.csv,178,1
41349.csv,178,1
41350.csv,178,1
41351.csv,178,1
41352.csv,178,1
41353.csv,178,1
41354.csv,178,1
41355.csv,178,1
41356.csv,180,1
41357.csv,180,1
41358.csv,180,1
41359.csv,180,1
41360.csv,180,1
41361.csv,180,1
41362.csv,180,1
41363.csv,180,1
41364.csv,180,1
41365.csv,180,1
41366.csv,180,1
41367.csv,180,1
41368.csv,180,1
41369.csv,180,1
41370.csv,180,1
41371.csv,180,1
41372.csv,180,1
41373.csv,180,1
41374.csv,180,1
41375.csv,180,1
41376.csv,180,1
41377.csv,180,1
41378.csv,180,1
41379.csv,180,1
41380.csv,180,1
41381.csv,180,1
41382.csv,180,1
41383.csv,180,1
41384.csv,180,1
41385.csv,180,1
41386.csv,180,1
41387.csv,180,1
41388.csv,180,1
41389.csv,180,1
41390.csv,180,1
41391.csv,180,1
41392.csv,180,1
41393.csv,180,1
41394.csv,180,1
41395.csv,180,1
41396.csv,180,1
41397.csv,180,1
41398.csv,180,1
